7.00,-340.02,854.12,-460.44,-110.70,-279.88,71.91,173.77,615.99,-268.39,375.45,-218.97,-148.35,230.45,-247.46,166.00,-72.81,213.75,-103.74,82.20,117.34,201.72,-38.95,145.41,-132.58,153.29,126.22,-9.32,-151.82,63.48,-104.73,62.30,-232.60,74.30,-48.54,57.19,-235.28,-60.35,32.15,27.97,-253.32,16.49,156.98,232.37,109.20,-51.24,7.55,-123.46,-29.05,-136.10,77.96,24.10,-55.74,-76.48,16.91,87.07,5.99,-7.63,16.79,-16.84,-13.00,-106.42,-165.21,-132.15,6.78,-107.96,-152.22,-36.11,75.51,28.56,26.12,57.85,3.61,56.76,17.94,-1.11,-10.38,-33.20,131.62,-37.99,124.52,65.76,-110.97,60.45,-77.35,26.09,105.62,-43.62,-22.33,54.78,-49.65,31.24,31.91,-0.82,55.89,44.26,119.04,20.08,-19.27,-95.24,54.80
0.00,1383.61,47.49,-345.50,-516.04,622.40,-141.81,46.06,10.66,242.74,-142.21,-331.23,-594.86,183.86,-304.55,-457.37,-19.29,-246.21,-30.81,-358.21,25.15,14.84,-9.40,15.93,240.29,-111.54,45.44,-57.93,218.82,95.60,68.77,37.87,90.14,91.43,178.85,219.61,142.02,44.93,140.97,175.60,176.43,6.04,2.86,-54.30,-23.85,66.79,-59.49,150.81,64.44,73.75,19.94,-86.86,-108.62,-7.59,19.95,44.17,-31.14,78.01,179.49,-50.54,-172.24,-50.22,38.61,29.34,112.33,-16.65,-151.56,-54.76,99.77,-14.94,5.33,-139.19,92.46,49.98,41.25,6.00,-24.15,17.42,63.28,-29.81,21.34,-112.10,23.63,-44.79,-121.66,70.09,78.33,-33.42,-42.76,-2.67,19.84,32.57,-68.10,74.92,19.13,-55.40,-28.08,2.96,11.72,-74.55,10.21
1.00,-731.05,-54.94,-133.45,-110.14,-69.10,-574.65,486.63,-123.50,-189.60,364.06,319.69,450.86,294.62,-26.81,188.76,-82.15,-281.25,-115.33,27.21,-143.24,4.74,-51.00,8.08,27.46,61.59,142.78,-448.20,-74.35,-37.18,-155.05,-88.51,98.73,-96.51,62.03,-25.87,135.94,19.43,82.00,46.91,52.99,-34.31,-28.05,-6.07,57.34,155.65,-11.31,169.40,-6.49,-10.28,-1.95,-10.85,91.47,83.36,-27.28,10.11,-12.50,23.03,-30.92,-28.94,25.59,47.46,-22.00,2.91,-47.48,-46.17,-7.04,-12.57,27.64,109.71,-55.79,2.54,-70.34,70.70,2.02,51.39,-53.13,48.68,33.45,-38.00,-25.25,11.34,-10.71,-36.22,-36.28,-0.19,-15.57,-16.18,-27.19,26.62,-8.23,-69.93,20.06,-9.00,44.30,-66.12,47.05,-33.79,-55.89,23.54,-76.59
2.00,103.08,-235.21,871.47,267.72,250.42,411.10,-574.08,255.48,-576.17,0.91,647.24,108.54,-14.00,205.65,41.57,-124.45,-101.69,-189.08,-146.78,-3.08,171.96,389.46,162.32,-140.58,67.11,61.35,139.00,-100.10,-114.58,-72.90,209.93,-8.63,79.22,150.37,61.89,5.45,57.25,36.58,-272.15,-119.57,300.32,92.59,39.93,-315.46,-28.32,158.39,10.64,58.33,156.60,-59.98,132.42,122.24,5.23,-30.78,-105.90,103.95,98.28,-160.65,-34.85,85.91,-23.92,-90.17,39.93,25.62,168.32,66.48,-160.02,95.68,196.62,134.70,33.52,39.45,-120.54,217.01,-143.02,24.68,19.20,8.98,84.12,-91.33,-52.83,-37.06,24.36,42.99,-20.83,168.77,3.84,-74.85,-12.60,-77.97,-7.75,14.04,-34.22,-35.70,-26.82,-33.25,47.53,-55.75,38.67,82.19
8.00,-59.10,-538.49,823.95,-176.53,267.72,50.26,-141.38,-364.48,54.34,-94.01,258.84,-397.88,57.33,-75.83,108.18,-290.47,303.67,-99.25,-159.42,-61.77,342.05,-33.05,-190.50,24.13,227.45,-190.40,386.27,-265.44,-131.89,185.49,-183.01,221.46,224.28,-57.27,-153.68,-60.12,-87.04,401.77,-36.81,0.58,-26.42,5.52,244.11,-252.12,110.23,29.45,-49.63,-130.01,210.67,1.83,34.46,35.19,45.26,125.38,22.70,67.31,-43.98,-60.19,169.47,28.14,-88.82,18.63,-170.30,-89.14,0.39,22.43,-41.48,18.09,6.14,151.50,20.87,-96.31,201.15,22.95,20.24,-27.53,-48.51,162.32,-11.80,-139.97,3.99,-26.98,-21.54,-130.11,50.20,-49.94,-35.63,-16.13,20.65,-57.59,-88.13,61.52,-18.29,-42.44,1.94,-20.12,33.85,38.03,50.58,-24.46
6.00,-144.27,-419.27,419.59,189.07,254.16,-731.78,206.99,137.98,311.95,289.15,312.23,-502.36,-102.91,-15.07,-152.71,434.76,199.52,-280.09,216.36,171.49,-368.66,-17.33,28.56,218.48,-155.51,-84.29,209.82,-338.13,247.80,55.39,199.47,-101.91,-299.87,248.65,-24.04,-29.14,-97.60,296.28,-19.00,-15.28,17.54,-39.92,55.86,25.00,-4.98,-24.28,20.58,-35.86,237.77,173.89,129.51,158.37,18.07,-32.25,-53.33,18.25,113.23,83.87,62.41,-121.22,-39.19,-65.91,51.88,-65.81,-62.99,61.19,-11.66,91.19,-2.92,-25.49,10.07,19.22,6.95,82.74,-43.02,-26.54,-30.61,8.83,45.38,-22.89,64.79,-48.57,5.09,22.85,10.27,72.51,41.19,-3.73,33.87,23.99,-48.04,2.72,62.16,2.11,-31.28,-41.80,-50.83,36.72,39.54,27.65
3.00,530.34,-515.17,84.12,-146.72,-99.06,-517.55,501.22,908.48,83.03,-170.61,-424.02,18.87,-88.29,352.29,46.43,-41.69,-297.47,-259.08,114.70,-125.27,454.48,-20.95,94.33,-47.31,-126.15,-395.84,136.75,112.30,-158.74,475.72,-183.77,172.51,74.89,140.42,209.94,-10.53,193.54,-157.12,-56.04,28.22,97.11,98.32,-214.96,-49.99,130.72,44.13,-21.34,-86.49,26.47,-101.25,10.04,-20.87,-50.14,-86.63,10.26,236.76,158.53,-202.83,51.67,28.75,-34.80,9.53,53.91,-26.93,0.01,20.75,-145.77,31.67,3.83,-26.50,-26.98,161.96,-42.89,145.83,-2.22,11.05,137.56,13.12,62.86,86.47,-110.73,-74.40,-130.42,-52.72,40.65,-116.50,-29.20,-35.46,76.39,-8.95,64.07,-40.02,51.65,-44.37,36.80,51.30,-31.46,-4.45,44.10,-89.92
2.00,151.88,-39.15,-590.37,91.55,262.90,315.71,466.70,366.66,-360.53,48.50,200.67,-643.95,36.39,136.84,-220.68,139.67,-208.29,451.08,227.38,82.90,245.38,-445.09,-87.18,-109.17,45.58,287.38,32.87,234.11,328.42,158.22,-48.80,-300.17,-268.57,-443.37,-13.81,49.78,-141.19,15.85,-140.07,42.79,-27.91,-46.92,-30.61,127.36,0.93,-2.39,-52.09,183.97,-64.31,166.68,123.62,8.89,-57.27,-181.55,25.44,-98.24,90.72,-79.75,77.76,-235.04,-72.52,13.94,52.37,70.66,-30.26,-63.85,51.41,-55.27,51.50,8.74,-25.20,32.55,-59.07,58.33,-148.97,62.30,28.12,-71.56,-42.40,3.58,55.51,-104.58,-31.26,15.87,-48.63,32.21,-68.44,-56.76,12.34,2.52,-45.68,-82.69,-141.75,70.20,35.25,136.38,-45.94,-82.63,-75.89,-55.84
4.00,368.78,850.79,-247.70,563.07,217.74,381.44,-820.77,241.71,-21.51,261.45,176.55,29.90,235.28,161.80,-447.57,72.71,81.88,-349.11,70.34,-112.89,-7.07,71.77,-67.97,283.76,-205.59,116.18,-278.89,25.11,75.14,-28.26,-258.29,-10.59,185.53,95.83,-32.84,100.06,-5.08,-115.03,-146.27,0.80,14.04,-104.42,-77.75,-199.28,-56.35,9.95,-60.62,-9.24,38.26,-77.29,-18.79,-186.88,-132.02,65.27,-162.37,131.16,-28.94,-32.13,142.76,90.47,-59.64,44.56,-39.25,117.58,34.62,61.11,-38.51,-28.60,112.85,37.96,-131.21,-102.87,-77.59,14.20,-35.18,28.43,13.69,40.84,38.43,-54.33,45.40,-15.77,62.26,-80.09,16.74,13.01,63.49,-19.01,-40.21,-116.87,34.81,-32.05,102.95,68.95,71.03,-68.38,-22.03,23.01,-55.98,-34.29
8.00,-98.32,28.47,488.52,-870.11,473.32,91.16,114.79,-523.73,388.27,1.79,-146.96,105.05,400.82,-147.82,-257.23,122.69,59.00,175.08,-93.34,82.65,76.11,-374.53,20.90,19.30,-5.38,-281.31,130.67,2.01,-225.08,4.48,-76.17,-137.49,-252.06,8.19,112.89,-106.92,-18.09,231.62,162.59,230.32,-167.24,-93.55,-51.09,264.35,96.66,143.12,-104.62,-49.10,-190.05,92.89,-95.55,-85.86,81.70,-251.83,-54.51,148.77,58.20,225.81,80.93,-2.73,-172.86,166.28,64.05,136.69,9.22,37.06,52.58,-101.13,11.00,90.82,-164.56,-97.52,-33.61,-104.66,43.91,10.82,3.38,-95.64,36.22,-44.60,27.88,-46.17,87.82,-158.80,-33.78,-80.21,-27.48,-145.69,68.54,23.99,13.91,25.11,-1.13,131.23,66.48,-58.33,162.90,36.55,61.24,-56.11
0.00,736.59,-427.69,-69.38,-340.48,-1108.67,342.46,213.39,171.90,402.27,387.33,169.20,267.16,242.59,308.60,378.00,-83.07,463.62,-36.44,723.83,48.81,-127.68,-195.91,-189.57,203.84,78.18,-252.43,-143.85,-194.51,300.14,245.20,-114.89,90.99,86.70,120.56,19.43,-134.60,204.07,-85.78,182.65,173.95,-4.97,309.76,101.76,76.48,-59.28,272.85,280.36,285.43,158.22,-66.01,-156.18,-87.04,254.56,-107.81,101.97,40.74,-7.20,62.44,-16.67,-161.45,7.03,181.84,-28.08,-26.39,15.63,-23.52,-6.76,29.48,77.20,116.34,64.32,2.47,61.64,21.16,-71.39,127.27,395.94,-206.35,51.01,-13.32,-5.43,16.58,49.32,-161.01,55.58,-130.22,95.61,78.86,-22.49,-90.38,-56.76,101.15,95.13,-46.40,71.15,-87.99,-46.37,-44.38,-2.16,12.19
0.00,850.50,-687.53,804.26,-355.08,-246.26,-218.44,-312.77,909.13,288.83,29.21,134.46,232.98,-108.06,-37.38,-455.93,-54.72,-24.05,294.43,-44.61,29.11,-131.06,215.26,379.18,172.17,111.84,142.78,60.00,-361.63,-44.67,-93.57,-17.13,51.87,46.73,160.12,-165.79,-52.58,-21.16,-80.94,35.34,-47.32,77.89,-9.51,60.18,-242.13,138.13,-132.49,-210.65,-21.38,41.53,5.75,131.34,-50.56,15.88,11.17,-182.77,-7.90,-45.78,72.86,-83.70,33.30,-7.57,40.20,-3.36,-13.49,159.43,41.62,62.69,-46.89,-7.21,28.92,-115.30,-0.85,-52.80,33.20,-23.84,73.73,24.29,-63.53,-17.75,29.59,-54.75,14.34,2.46,-81.78,-0.71,-18.65,-22.68,49.33,61.84,-32.30,-40.11,66.30,79.36,12.87,-36.79,-36.15,-8.77,-2.55,62.45,-40.74
7.00,-501.28,516.58,-581.73,43.90,-428.40,103.99,81.43,104.59,-97.55,401.84,-287.25,12.18,-39.58,22.82,305.17,-49.77,160.40,72.83,-43.98,253.77,313.72,-50.83,50.54,57.53,142.00,187.90,28.08,-86.74,58.13,8.93,147.63,114.54,18.47,145.82,67.37,-122.37,-140.56,17.73,122.97,-84.69,-152.16,-59.85,-108.63,-106.39,160.34,176.00,-20.59,-186.10,171.15,15.29,125.07,-126.73,-52.28,13.95,65.27,68.71,-80.61,-118.96,-80.50,-18.28,-10.27,-35.27,-44.93,-36.62,24.78,-141.37,54.46,-3.90,23.41,-108.93,55.15,-11.43,19.74,52.24,45.25,102.02,113.58,-68.13,93.31,127.16,-10.63,106.86,68.14,-97.33,-53.94,37.22,-34.35,-24.40,64.65,-42.68,-42.30,-92.73,61.38,-111.22,34.58,25.53,11.99,-41.39,10.06,132.78
9.00,869.84,150.14,-227.58,895.40,-426.13,448.62,705.90,459.08,303.17,128.85,320.98,-328.85,72.93,-50.03,18.65,-552.26,269.52,396.12,-98.44,-28.62,-417.81,-384.26,208.56,82.51,95.09,89.77,124.56,247.74,-147.77,-105.23,34.83,96.12,-264.84,-201.45,-295.44,222.97,63.26,-211.57,251.99,-391.55,140.66,-236.56,87.39,-106.68,43.95,52.10,-58.70,-92.19,-142.33,321.93,33.34,145.29,100.53,49.33,251.98,56.32,-122.26,-36.59,64.80,231.75,151.55,179.27,34.47,33.04,36.94,-126.59,-129.47,114.62,41.47,-9.37,61.29,-228.86,33.51,81.64,-128.62,136.86,-72.42,-250.22,-87.72,-58.16,9.23,122.30,-37.27,-50.76,48.74,-100.37,77.90,-85.64,86.55,1.22,-28.87,85.62,-1.56,115.55,15.93,52.35,91.06,-60.35,2.74,-60.90
7.00,-327.72,616.94,-493.87,-146.24,-174.46,-43.91,310.02,597.87,-464.33,246.21,30.68,-27.88,-50.21,-174.29,95.86,-195.77,121.50,290.62,101.65,160.35,150.53,-72.36,2.73,-19.73,24.33,58.80,100.71,229.43,222.59,-30.54,-12.15,-434.94,-66.85,-239.76,-14.55,205.51,-109.29,103.75,14.09,25.93,-172.41,52.27,94.84,61.32,-3.80,6.55,-142.09,51.59,152.72,65.72,-173.87,33.03,87.91,38.14,1.28,-153.71,-9.65,-150.87,115.26,163.86,-75.53,28.28,41.63,71.96,137.24,13.07,46.44,-44.28,92.39,-23.44,-51.87,124.35,-92.89,21.78,-63.34,14.10,20.49,32.64,-72.29,24.78,-84.02,64.07,-37.11,-28.66,-67.05,-28.27,11.27,58.20,4.58,92.03,55.48,15.02,-157.23,51.42,-27.18,-31.06,24.37,1.78,85.62,-17.67
7.00,-539.57,385.62,-34.48,88.47,-217.42,-163.05,102.94,-5.72,208.69,323.48,-13.59,-160.39,-1.90,-40.55,-180.01,124.84,-302.93,-75.57,280.37,531.99,136.74,-38.07,-92.22,-519.03,-23.30,-38.91,47.02,-97.53,-108.98,88.03,50.97,47.19,85.07,246.49,-53.77,-66.02,10.16,-45.20,57.50,13.17,37.42,-119.37,-211.77,-26.79,-36.14,-11.71,37.40,-122.48,-24.44,-14.21,119.50,47.22,163.18,-162.59,-43.90,-50.23,320.99,-11.79,-61.39,19.80,-184.57,-58.64,-1.40,-23.10,-117.60,-39.55,121.83,25.60,-198.12,32.05,247.11,-71.42,-132.61,-88.42,1.80,-7.09,35.87,15.19,-30.53,-113.35,61.13,56.70,-22.28,7.59,118.53,-152.73,-73.70,-5.68,-30.73,11.39,-44.13,58.75,-111.04,-76.97,-0.18,-84.62,-1.61,84.27,51.36,-32.97
2.00,-451.50,-896.28,-201.23,691.23,45.72,-48.81,536.14,-67.53,130.63,112.55,-31.14,89.08,145.70,-92.04,-4.93,196.65,144.87,-16.47,139.08,-344.37,383.66,-131.35,256.21,55.91,-250.66,-314.66,29.64,418.35,-169.07,-171.18,143.65,-45.33,-78.72,-187.45,2.03,138.34,145.27,-74.25,-70.64,47.66,80.50,-205.11,-291.67,24.65,37.64,-151.07,-209.26,-40.26,-182.99,-53.96,-48.43,-145.14,3.47,-123.87,44.21,167.54,-39.37,-48.54,102.58,85.79,9.08,-165.09,-17.48,-207.27,-175.91,-9.15,77.69,263.56,-90.28,196.35,93.87,2.47,33.55,-6.07,-9.99,50.24,-22.48,98.11,139.25,44.63,-43.81,31.10,-118.06,18.42,-21.73,-155.85,12.46,-88.98,54.97,-48.65,-15.11,-35.36,116.74,-135.34,-10.94,-14.14,22.78,-41.74,-39.46,19.96
1.00,-741.28,-232.40,-145.23,65.67,-285.29,-528.67,234.63,-226.15,-223.86,409.74,379.94,235.77,194.60,-138.15,17.92,-107.57,-219.26,-252.27,-84.58,-253.84,33.87,-128.43,168.28,117.73,90.78,48.48,-375.54,-128.02,-106.61,94.79,-46.83,133.69,-31.67,37.27,50.56,-1.55,-21.16,-44.12,-98.37,-68.53,-116.87,-54.29,5.63,97.08,-4.04,128.78,75.05,0.58,-176.20,35.84,-34.57,-62.31,-153.40,-83.34,-46.42,35.18,-19.32,-3.03,25.31,24.67,-59.30,65.22,88.23,-51.62,128.34,8.62,-25.34,-33.43,46.01,82.39,29.34,2.63,-82.62,48.06,-121.76,18.63,-44.31,11.73,-14.81,-5.69,-38.78,82.16,-12.01,5.36,-61.00,19.04,-31.04,88.24,-63.18,20.98,26.23,8.88,41.39,7.55,18.57,-8.49,-31.66,20.93,-33.81,-4.17
2.00,614.14,-456.72,184.74,673.10,401.68,-58.59,113.62,170.82,-365.90,173.68,221.07,57.73,-341.31,-488.41,-579.51,376.28,122.90,361.08,401.55,-337.83,28.05,-210.57,56.48,-157.22,-57.71,16.58,-32.03,177.91,-436.18,-60.28,50.53,186.29,-334.38,569.45,-3.36,-127.87,104.52,-116.70,68.07,54.43,40.21,-10.39,-210.72,139.81,267.01,-197.11,-153.48,81.23,-178.52,-127.44,-55.73,31.67,-71.13,85.57,47.32,16.40,-16.02,94.01,-174.96,169.09,-50.10,-127.32,-18.02,-239.60,-159.41,85.36,41.29,232.78,-75.96,45.85,-29.90,16.87,36.31,80.70,30.77,9.52,142.92,31.42,130.11,64.01,-76.62,-31.88,-103.76,-52.03,-121.38,33.12,37.80,14.66,33.11,-101.49,-0.04,150.90,230.09,-64.89,12.88,-143.65,8.77,-17.56,69.28,-123.54
7.00,-342.49,907.48,-98.66,-243.54,-459.14,54.56,392.32,557.64,-303.57,-16.70,-15.25,-51.41,143.86,-296.95,-161.43,-93.43,241.04,-72.25,75.09,169.75,-6.14,222.00,65.33,-261.44,-62.59,-143.80,134.16,-57.19,-139.06,4.28,59.44,-212.55,-8.18,-184.61,-7.55,49.10,-67.84,-12.43,29.44,-88.15,141.31,194.47,125.73,-2.85,-116.82,-33.20,-18.35,7.41,-191.11,-162.93,60.08,63.00,48.31,-133.31,-64.12,-41.83,114.82,145.19,47.80,6.77,3.24,-87.77,15.61,89.00,-16.87,-24.89,61.84,73.58,65.25,26.28,55.38,-92.73,150.52,-42.17,-61.98,-1.02,-51.30,154.27,-78.31,-27.40,73.47,-58.85,-49.11,-31.51,61.71,-14.09,-27.01,10.59,-169.61,6.85,91.29,79.83,51.42,63.61,4.80,-5.36,32.23,-44.56,-36.33,-33.13
3.00,-252.74,-22.18,759.56,-285.88,39.44,413.10,-203.98,618.18,231.85,70.24,346.88,314.71,211.57,178.50,614.60,87.11,109.44,41.64,-251.80,-390.61,84.75,34.72,186.73,-354.58,-178.97,-44.47,106.95,-24.70,101.66,76.61,107.13,-13.89,116.36,174.58,209.00,-23.97,-178.71,100.37,23.01,13.67,-41.19,166.97,-19.39,49.36,-71.32,-62.50,203.06,57.70,-59.83,-6.36,-59.17,202.33,-43.66,-20.90,-70.13,-0.90,118.40,-136.31,151.06,26.20,-136.62,142.05,73.28,-66.50,-109.60,-167.17,-64.90,57.85,-7.36,-14.75,-142.30,-28.37,-32.66,-17.73,76.57,29.04,55.65,-91.34,45.12,64.67,131.25,-5.67,61.32,-8.03,78.13,-16.49,12.82,6.78,-63.66,80.10,87.61,-16.73,21.70,-56.88,-26.98,42.91,103.21,58.12,-6.44,-83.30
6.00,265.56,-81.68,881.38,433.72,189.91,-581.22,46.04,357.10,342.30,-55.30,35.05,-270.04,-167.79,137.12,-29.15,-134.08,15.34,-209.77,-111.46,324.50,211.34,-280.21,128.36,-84.32,-228.46,486.53,29.02,-68.28,-22.45,76.00,-415.36,-51.70,148.08,-214.29,-123.17,192.28,199.37,-24.52,152.60,-72.13,8.54,-102.60,-9.23,-37.36,165.58,-70.98,31.56,-139.53,-140.30,-139.41,-129.39,103.40,88.60,-12.36,-154.73,134.75,-44.37,137.96,-31.72,-30.58,87.82,-161.30,-115.89,-33.00,13.69,-31.39,10.65,-138.75,96.29,36.16,16.64,52.38,-179.94,-101.56,36.61,61.15,106.39,0.68,50.41,2.44,-71.31,98.58,-6.25,120.20,51.35,19.15,76.43,53.48,56.64,53.54,46.78,-59.73,-54.43,-11.49,25.78,-14.99,42.09,-61.89,-34.90,-8.39
1.00,-797.62,-140.35,-170.09,187.38,-664.73,-306.29,-65.70,-197.30,-333.06,65.34,255.66,45.10,71.39,-162.48,-8.88,-214.93,-66.85,-37.35,-134.47,-26.29,-119.74,-0.68,131.53,45.63,-20.04,27.44,-175.26,56.92,-39.63,192.29,-26.96,25.45,29.16,-3.62,61.73,29.22,23.01,163.32,-83.56,-30.28,14.49,119.44,27.58,12.02,5.36,72.81,-45.52,88.93,-60.76,16.30,-36.42,-12.42,-112.15,34.50,24.66,-143.84,41.28,-32.11,-25.39,0.13,114.68,-47.24,-28.88,-78.44,52.23,-30.66,-40.98,63.11,-88.84,11.73,-22.38,42.70,-4.80,3.38,-27.07,6.64,-54.42,-103.16,-20.60,24.16,-120.47,-126.10,-28.56,-99.70,32.23,-24.69,27.88,-22.22,76.86,11.05,26.39,40.39,3.20,57.17,80.06,-42.78,-12.85,7.95,-30.67,-21.03
9.00,-454.66,338.77,427.11,-408.62,219.14,207.24,4.65,-89.91,-197.74,-599.27,56.82,-267.70,-237.30,195.16,220.78,95.04,179.50,-138.63,-209.80,-156.33,-170.62,-282.10,-119.26,-139.76,-71.11,-66.56,-128.22,-164.97,-146.18,-208.44,-195.78,3.77,-116.41,64.77,-72.30,-192.32,99.73,37.67,-163.04,-161.32,18.73,-6.66,2.38,-42.04,-131.72,111.18,19.00,81.09,-59.03,60.10,-60.71,-83.13,80.10,-87.74,66.59,69.70,4.00,-127.14,29.36,2.62,-123.08,9.39,14.76,-36.57,-151.78,113.55,-82.36,-70.73,-46.50,-12.80,-75.28,59.48,1.58,-47.94,62.43,-36.92,-131.77,52.21,-0.70,-69.72,5.66,-22.42,109.30,47.76,-22.75,56.09,32.74,-1.64,72.05,35.81,-35.43,19.75,17.10,-5.15,-7.86,-105.83,-82.91,36.14,67.40,-8.61
6.00,271.52,62.28,851.07,374.62,-123.78,-520.39,166.83,43.90,34.31,-199.84,27.45,-85.54,-292.51,-181.84,249.42,-290.68,-57.42,-174.64,-459.10,108.46,74.79,-274.68,-96.33,167.61,198.21,586.71,219.61,-160.59,-254.40,133.94,-142.58,-40.40,184.72,40.15,86.96,-6.20,-90.70,72.31,131.21,66.85,73.74,11.68,-106.60,-25.19,-38.52,-148.96,-66.68,-47.28,48.48,143.36,-103.92,173.17,28.02,-46.80,-262.17,-69.19,-170.74,-21.61,-114.34,26.53,-24.81,-105.28,294.25,-53.68,17.19,137.06,-63.32,8.15,105.66,19.14,43.44,-200.08,31.80,16.23,-9.24,-28.98,-181.72,84.26,71.36,101.07,-19.57,-73.62,97.21,81.24,-31.76,3.69,65.71,-198.46,-25.12,-125.65,37.80,-88.59,-167.57,-46.59,-6.99,-80.49,39.75,23.99,84.74,34.38
8.00,-127.03,-312.41,775.55,-495.90,69.14,464.08,-549.39,-322.62,250.18,-253.04,121.02,-252.28,309.42,-137.23,-40.13,71.55,301.97,300.62,263.73,103.57,291.85,68.24,-132.53,92.24,-256.49,-164.00,369.99,62.89,-6.81,-133.11,12.15,168.59,140.71,-192.38,88.14,-11.07,63.16,-165.46,43.75,-161.61,196.23,-92.17,332.71,19.84,-27.47,21.15,71.22,-243.41,171.73,108.45,13.60,-35.49,69.55,120.17,-97.32,-53.34,-92.93,3.10,182.85,111.06,-1.73,-14.76,-191.67,-74.98,-136.42,20.62,106.87,0.06,-100.61,18.58,70.16,-4.88,13.04,32.01,260.12,-61.77,-85.46,72.48,82.32,69.89,191.35,53.82,75.42,-13.66,81.14,106.50,-36.48,23.95,-0.50,70.39,-59.50,-42.23,53.84,52.97,87.43,-31.15,47.26,12.52,15.92,15.35
7.00,-694.00,68.75,93.69,508.44,-378.78,-220.78,-428.19,-225.52,61.62,-325.08,66.80,60.66,151.22,34.09,-66.32,-105.20,9.79,8.32,-99.68,-66.88,85.24,-4.49,-29.10,-0.46,-42.08,-90.16,-34.22,-122.27,1.23,-27.01,-226.46,37.14,239.24,-22.41,-20.49,75.57,115.49,109.85,-161.80,6.14,57.38,163.07,-34.00,-85.92,39.92,43.83,-72.24,79.49,-72.31,60.38,98.40,195.66,-16.05,90.59,12.38,-44.38,-141.09,-162.12,56.39,26.69,-22.16,153.75,18.36,-44.31,10.40,45.84,21.18,-8.66,128.97,-196.38,-19.46,28.29,55.35,125.02,-32.01,78.40,146.33,94.27,-34.36,70.79,-17.03,-36.49,-81.81,-120.96,-3.68,3.65,24.63,58.32,52.10,-27.98,-50.10,-170.87,47.27,-45.49,28.60,-17.67,-77.46,-55.62,-33.73,90.35
9.00,-192.39,705.23,-404.58,-228.92,228.75,-272.45,-184.02,-435.38,-186.93,477.39,-184.41,115.69,-315.99,-6.94,256.25,113.66,98.39,103.85,-217.65,-79.33,297.15,-148.50,306.61,-189.27,76.07,-6.96,-82.64,-85.22,66.14,100.90,80.03,-44.86,28.10,199.25,33.04,-67.38,135.99,-61.86,-108.90,-35.91,-20.23,10.74,54.01,-21.29,132.78,11.92,-100.21,-20.70,-59.23,106.52,57.84,38.70,-0.32,86.72,25.50,131.20,-125.84,37.37,-227.39,-27.00,91.20,94.22,-94.20,-177.96,-7.52,7.60,-30.96,14.98,-21.35,55.39,52.33,59.64,108.72,110.18,27.57,101.00,37.63,19.92,29.40,46.74,40.64,47.81,5.01,-27.16,86.75,-10.96,-32.19,-2.73,36.91,-50.26,39.96,1.79,27.89,4.23,-24.58,38.02,23.02,63.72,-21.07,17.96
1.00,-758.19,-17.51,-321.48,19.65,-244.29,-435.76,230.83,-140.62,-237.22,420.86,245.41,329.03,238.11,-123.94,196.88,-82.11,-329.82,-163.68,-62.30,-144.86,123.55,-95.72,129.90,4.88,128.91,235.39,-416.92,-63.51,-73.73,-155.41,0.22,150.24,-28.70,150.43,119.12,111.52,52.65,-7.69,-19.78,13.19,-53.45,-62.70,108.30,-16.63,172.44,150.94,197.83,15.19,-45.56,29.17,-66.29,-102.96,97.28,-67.12,-13.98,37.40,58.27,154.85,-81.80,-13.98,21.93,-10.88,43.55,-60.39,-42.08,-42.69,-0.00,24.52,60.66,-88.80,79.89,-35.88,-134.47,15.92,35.31,-43.40,-45.02,55.16,-3.77,-18.56,-19.52,-15.82,52.31,-24.20,4.41,14.06,47.17,-28.06,-82.52,-53.79,-96.90,40.29,54.31,26.22,12.95,3.99,30.15,44.08,25.00,-44.03
3.00,-226.88,-589.48,-278.05,-396.28,506.15,169.49,-46.31,391.46,-209.60,85.50,-27.42,476.16,-178.88,351.76,-167.74,212.85,66.88,376.22,179.43,-264.52,-300.66,-300.95,-149.32,122.94,184.25,10.86,-237.36,33.73,-245.02,-37.81,-61.80,1.77,9.03,199.49,-162.76,106.14,69.47,81.66,-31.77,-154.63,80.44,-99.78,-66.08,108.61,-39.96,204.47,-205.52,71.05,172.26,-46.99,-12.35,55.68,12.81,10.29,55.52,-158.05,73.55,195.89,-25.05,-28.97,12.40,-95.77,-63.34,-24.36,17.31,-49.38,52.37,-26.35,-22.60,38.22,-46.41,-74.52,36.56,1.83,48.11,41.37,-60.72,52.73,37.79,-50.59,-26.67,107.15,-5.79,46.84,-33.43,10.52,57.88,44.73,-100.25,-45.67,57.21,20.38,74.31,25.73,16.14,79.83,30.09,25.23,35.52,59.92
